category_id	category_title	category_description	lesson_id	lesson_title	lesson_description	question_id	question_type	prompt	option_a	option_b	option_c	option_d	option_e	option_f	option_g	option_h	answer	accepted_answers	explanation						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-70	Unit 70: Complexity, Benefits, Forms, and Frequency	Practice vocabulary related to complexity, benefits, forms, opportunities, occasions, and low frequency.	q11	multiple-choice	What does 「seldom」 mean?	めったに〜ない	いつも	時々	すぐに	完全に	〜を予測する	目標	安定した	めったに〜ない		seldom = めったに〜ない						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-71	Unit 71: Phrasal Verbs and Fixed Expressions	Practice vocabulary related to phrasal verbs and fixed expressions with off, with, about, by, in, and on.	q1	multiple-choice	What does 「take off」 mean?	離陸する	Aを見送る	Aを熟考する	Aを求める	Aに所属する	Aを書き込む	晴れ上がる	Aを配る	離陸する		take off = （飛行機が）離陸する						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-71	Unit 71: Phrasal Verbs and Fixed Expressions	Practice vocabulary related to phrasal verbs and fixed expressions with off, with, about, by, in, and on.	q2	multiple-choice	What does 「see A off」 mean?	Aを見送る	離陸する	Aを遠ざけておく	Aに合う	Aを求める	Aを卒業する	Aを提出する	Aに関連して	Aを見送る		see A off = Aを見送る						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-71	Unit 71: Phrasal Verbs and Fixed Expressions	Practice vocabulary related to phrasal verbs and fixed expressions with off, with, about, by, in, and on.	q3	multiple-choice	What does 「keep off A」 mean?	Aを遠ざけておく	Aに立ち入らない	Aを見送る	Aを熟考する	Aに同情する	Aを配る	Aを提出する	Aの代わりに	Aを遠ざけておく	Aを遠ざけておく;Aを防ぐ;Aに立ち入らない	keep off A = ①Aを遠ざけておく；Aを防ぐ ②Aに立ち入らない						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-71	Unit 71: Phrasal Verbs and Fixed Expressions	Practice vocabulary related to phrasal verbs and fixed expressions with off, with, about, by, in, and on.	q4	multiple-choice	What does 「go with A」 mean?	Aに合う	Aと調和する	Aで満たされている	Aに基づく	Aに焦点を合わせる	Aを求める	Aを判読する	Aを励ます	Aに合う	Aに合う;Aと調和する	go with A = Aに合う；Aと調和する						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-71	Unit 71: Phrasal Verbs and Fixed Expressions	Practice vocabulary related to phrasal verbs and fixed expressions with off, with, about, by, in, and on.	q5	multiple-choice	What does 「deal with A」 mean?	Aを扱う	Aを処理する	Aに合う	Aを見送る	Aを書き込む	Aを指摘する	Aの存在を信じる	Aに基づく	Aを扱う	Aを扱う;Aを処理する	deal with A = Aを扱う；Aを処理する						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-71	Unit 71: Phrasal Verbs and Fixed Expressions	Practice vocabulary related to phrasal verbs and fixed expressions with off, with, about, by, in, and on.	q6	multiple-choice	What does 「cope with A」 mean?	Aにうまく対処する	Aを遠ざけておく	Aに同情する	Aを卒業する	Aをひっくり返す	Aを配る	Aを励ます	Aに関連して	Aにうまく対処する		cope with A = Aにうまく対処する						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-71	Unit 71: Phrasal Verbs and Fixed Expressions	Practice vocabulary related to phrasal verbs and fixed expressions with off, with, about, by, in, and on.	q7	multiple-choice	What does 「be filled with A」 mean?	Aで満たされている	Aに心を打たれる	Aに基づく	Aに同情する	Aの代わりに	Aを解決する	もはや〜でない	Aを提出する	Aで満たされている		be filled with A = Aで満たされている						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-71	Unit 71: Phrasal Verbs and Fixed Expressions	Practice vocabulary related to phrasal verbs and fixed expressions with off, with, about, by, in, and on.	q8	multiple-choice	What does 「be worried about A」 mean?	Aを心配している	Aに心を打たれる	Aで混雑している	Aに基づく	Aを熟考する	Aを励ます	Aを頼る	Aに加えて	Aを心配している		be worried about A = Aを心配している						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-71	Unit 71: Phrasal Verbs and Fixed Expressions	Practice vocabulary related to phrasal verbs and fixed expressions with off, with, about, by, in, and on.	q9	multiple-choice	What does 「be struck by A」 mean?	Aに心を打たれる	Aを心配している	Aに所属する	Aを判読する	Aを指摘する	Aにもかかわらず	結局	Aを求める	Aに心を打たれる		be struck by A = Aに心を打たれる						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-71	Unit 71: Phrasal Verbs and Fixed Expressions	Practice vocabulary related to phrasal verbs and fixed expressions with off, with, about, by, in, and on.	q10	multiple-choice	What does 「be crowded with A」 mean?	Aで混雑している	Aを見送る	Aに基づく	Aの頭に浮かぶ	Aを配る	Aの場合には	とりわけ	Aを提出する	Aで混雑している		be crowded with A = Aで混雑している						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-71	Unit 71: Phrasal Verbs and Fixed Expressions	Practice vocabulary related to phrasal verbs and fixed expressions with off, with, about, by, in, and on.	q11	multiple-choice	What does 「be caught in A」 mean?	Aに巻き込まれる	Aにあう	Aを卒業する	Aを扱う	Aに同情する	Aに加えて	少なくとも	Aを指摘する	Aに巻き込まれる	Aに巻き込まれる;Aにあう	be caught in A = Aに巻き込まれる；Aにあう						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-71	Unit 71: Phrasal Verbs and Fixed Expressions	Practice vocabulary related to phrasal verbs and fixed expressions with off, with, about, by, in, and on.	q12	multiple-choice	What does 「be based on A」 mean?	Aに基づく	Aで満たされている	Aを心配している	Aを求める	Aに所属する	Aを解決する	Aにもかかわらず	最新の	Aに基づく		be based on A = Aに基づく						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-72	Unit 72: Phrasal Verbs and Contrast Expressions	Practice vocabulary related to phrasal verbs with over and for, contrast expressions, and emphasis phrases.	q1	multiple-choice	What does 「think over A[A over]」 mean?	Aを熟考する	Aをひっくり返す	Aを求める	Aに同情する	Aにもかかわらず	Aを見送る	Aに基づく	とりわけ	Aを熟考する		think over A[A over] = Aを熟考する						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-72	Unit 72: Phrasal Verbs and Contrast Expressions	Practice vocabulary related to phrasal verbs with over and for, contrast expressions, and emphasis phrases.	q2	multiple-choice	What does 「run over A[A over]」 mean?	Aをひく	Aを熟考する	Aをめくる	Aを求める	Aを除いて	Aに関係なく	Aで満たされている	結局	Aをひく		run over A[A over] = （車・運転者が）Aをひく						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-72	Unit 72: Phrasal Verbs and Contrast Expressions	Practice vocabulary related to phrasal verbs with over and for, contrast expressions, and emphasis phrases.	q3	multiple-choice	What does 「turn over A[A over]」 mean?	Aをひっくり返す	Aをめくる	Aを熟考する	Aを求める	Aに所属する	Aに同情する	Aにもかかわらず	Aを処理する	Aをひっくり返す	Aをひっくり返す;Aをめくる	turn over A[A over] = Aをひっくり返す；Aをめくる						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-72	Unit 72: Phrasal Verbs and Contrast Expressions	Practice vocabulary related to phrasal verbs with over and for, contrast expressions, and emphasis phrases.	q4	multiple-choice	What does 「ask for A」 mean?	Aを求める	Aに同情する	Aを熟考する	Aを見送る	Aを扱う	Aを除いて	Aの頭に浮かぶ	何しろ〜だから	Aを求める		ask for A = Aを求める						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-72	Unit 72: Phrasal Verbs and Contrast Expressions	Practice vocabulary related to phrasal verbs with over and for, contrast expressions, and emphasis phrases.	q5	multiple-choice	What does 「feel for A」 mean?	Aに同情する	Aを求める	Aに合う	Aをひく	Aを遠ざけておく	Aに関係なく	Aを卒業する	やはり	Aに同情する		feel for A = Aに同情する						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-72	Unit 72: Phrasal Verbs and Contrast Expressions	Practice vocabulary related to phrasal verbs with over and for, contrast expressions, and emphasis phrases.	q6	multiple-choice	What does 「apart from A」 mean?	Aを除いて	Aの他に	Aにもかかわらず	Aに関係なく	Aを熟考する	Aに基づく	Aで混雑している	とりわけ	Aを除いて	Aを除いて;Aはさておき;Aの他に	apart from A = ①Aを除いて；Aはさておき ②Aの他に						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-72	Unit 72: Phrasal Verbs and Contrast Expressions	Practice vocabulary related to phrasal verbs with over and for, contrast expressions, and emphasis phrases.	q7	multiple-choice	What does 「other than A」 mean?	Aの他に	A以外に	Aを除いて	Aにもかかわらず	Aに同情する	Aをめくる	Aを心配している	結局	Aの他に	Aの他に;A以外に	other than A = Aの他に；A以外に						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-72	Unit 72: Phrasal Verbs and Contrast Expressions	Practice vocabulary related to phrasal verbs with over and for, contrast expressions, and emphasis phrases.	q8	multiple-choice	What does 「in spite of A」 mean?	Aにもかかわらず	Aに関係なく	Aを除いて	Aを求める	Aをひっくり返す	Aに心を打たれる	Aを提出する	少なくとも	Aにもかかわらず		in spite of A = Aにもかかわらず						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-72	Unit 72: Phrasal Verbs and Contrast Expressions	Practice vocabulary related to phrasal verbs with over and for, contrast expressions, and emphasis phrases.	q9	multiple-choice	What does 「regardless of A」 mean?	Aに関係なく	Aにもかかわらず	Aの他に	Aを熟考する	Aを扱う	Aで満たされている	Aを卒業する	やはり	Aに関係なく		regardless of A = Aに関係なく						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-72	Unit 72: Phrasal Verbs and Contrast Expressions	Practice vocabulary related to phrasal verbs with over and for, contrast expressions, and emphasis phrases.	q10	multiple-choice	What does 「for all A」 mean?	Aにもかかわらず	Aに関係なく	Aを除いて	Aを見送る	Aに同情する	Aの代わりに	Aを求める	最新の	Aにもかかわらず		for all A = Aにもかかわらず						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-72	Unit 72: Phrasal Verbs and Contrast Expressions	Practice vocabulary related to phrasal verbs with over and for, contrast expressions, and emphasis phrases.	q11	multiple-choice	What does 「after all」 mean?	結局	やはり	とりわけ	Aにもかかわらず	Aに関係なく	Aを熟考する	Aに所属する	Aを配る	結局	結局;やはり;何しろ〜だから	after all = ①結局；やはり ②何しろ〜だから						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-72	Unit 72: Phrasal Verbs and Contrast Expressions	Practice vocabulary related to phrasal verbs with over and for, contrast expressions, and emphasis phrases.	q12	multiple-choice	What does 「above all」 mean?	とりわけ	結局	やはり	Aに関係なく	Aを除いて	Aを求める	Aで混雑している	Aを扱う	とりわけ		above all = とりわけ						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-73	Unit 73: Phrasal Verbs and State Changes	Practice vocabulary related to belonging, ideas occurring, rules, graduation, suffering, results, forms, and weight changes.	q1	multiple-choice	What does 「belong to A」 mean?	Aに所属する	Aのものである	Aの頭に浮かぶ	Aを卒業する	Aを書き込む	最新の	太る	Aを熟考する	Aに所属する	Aに所属する;Aのものである	belong to A = Aに所属する；Aのものである						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-73	Unit 73: Phrasal Verbs and State Changes	Practice vocabulary related to belonging, ideas occurring, rules, graduation, suffering, results, forms, and weight changes.	q2	multiple-choice	What does 「occur to A」 mean?	Aの頭に浮かぶ	Aに所属する	Aを守る	Aを卒業する	Aに苦しむ	Aを書き込む	時代遅れの	やせる	Aの頭に浮かぶ		occur to A = Aの頭に浮かぶ						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-73	Unit 73: Phrasal Verbs and State Changes	Practice vocabulary related to belonging, ideas occurring, rules, graduation, suffering, results, forms, and weight changes.	q3	multiple-choice	What does 「stick to A」 mean?	Aに固執する	Aを守る	Aを卒業する	Aの結果として起こる	Aという結果に終わる	Aを書き込む	最新の	太る	Aに固執する	Aに固執する;Aを守る;Aにくっつく	stick to A = ①Aに固執する；Aを守る ②Aにくっつく						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-73	Unit 73: Phrasal Verbs and State Changes	Practice vocabulary related to belonging, ideas occurring, rules, graduation, suffering, results, forms, and weight changes.	q4	multiple-choice	What does 「graduate from A」 mean?	Aを卒業する	Aに所属する	Aを守る	Aに苦しむ	Aを除いて	Aに基づく	最新の	太る	Aを卒業する		graduate from A = Aを卒業する						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-73	Unit 73: Phrasal Verbs and State Changes	Practice vocabulary related to belonging, ideas occurring, rules, graduation, suffering, results, forms, and weight changes.	q5	multiple-choice	What does 「suffer from A」 mean?	Aを患う	Aに苦しむ	Aの頭に浮かぶ	Aを書き込む	Aを卒業する	Aに所属する	やせる	とりわけ	Aを患う	Aを患う;Aに苦しむ	suffer from A = Aを患う；Aに苦しむ						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-73	Unit 73: Phrasal Verbs and State Changes	Practice vocabulary related to belonging, ideas occurring, rules, graduation, suffering, results, forms, and weight changes.	q6	multiple-choice	What does 「result from A」 mean?	Aの結果として起こる	Aという結果に終わる	Aに固執する	Aを書き込む	Aを患う	Aに所属する	最新の	太る	Aの結果として起こる		result from A = Aの結果として起こる						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-73	Unit 73: Phrasal Verbs and State Changes	Practice vocabulary related to belonging, ideas occurring, rules, graduation, suffering, results, forms, and weight changes.	q7	multiple-choice	What does 「result in A」 mean?	Aという結果に終わる	Aの結果として起こる	Aを卒業する	Aに苦しむ	Aの頭に浮かぶ	Aを守る	時代遅れの	やせる	Aという結果に終わる		result in A = Aという結果に終わる						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-73	Unit 73: Phrasal Verbs and State Changes	Practice vocabulary related to belonging, ideas occurring, rules, graduation, suffering, results, forms, and weight changes.	q8	multiple-choice	What does 「fill in A[A in]」 mean?	Aを書き込む	Aを守る	Aを卒業する	Aに苦しむ	Aの頭に浮かぶ	時代遅れの	Aを熟考する	Aを配る	Aを書き込む		fill in A[A in] = Aを書き込む						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-73	Unit 73: Phrasal Verbs and State Changes	Practice vocabulary related to belonging, ideas occurring, rules, graduation, suffering, results, forms, and weight changes.	q9	multiple-choice	What does 「put on weight」 mean?	太る	やせる	最新の	時代遅れの	Aを患う	Aを書き込む	Aのものである	Aに合う	太る		put on weight = 太る						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-73	Unit 73: Phrasal Verbs and State Changes	Practice vocabulary related to belonging, ideas occurring, rules, graduation, suffering, results, forms, and weight changes.	q10	multiple-choice	What does 「lose weight」 mean?	やせる	太る	最新の	時代遅れの	Aに所属する	Aを卒業する	Aを求める	Aに苦しむ	やせる		lose weight = やせる						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-73	Unit 73: Phrasal Verbs and State Changes	Practice vocabulary related to belonging, ideas occurring, rules, graduation, suffering, results, forms, and weight changes.	q11	multiple-choice	What does 「up to date」 mean?	最新の	時代遅れの	Aの頭に浮かぶ	Aに固執する	Aを患う	Aを書き込む	やせる	Aに所属する	最新の		up to date = 最新の						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-73	Unit 73: Phrasal Verbs and State Changes	Practice vocabulary related to belonging, ideas occurring, rules, graduation, suffering, results, forms, and weight changes.	q12	multiple-choice	What does 「out of date」 mean?	時代遅れの	最新の	Aを卒業する	Aに苦しむ	Aのものである	Aを書き込む	太る	Aを守る	時代遅れの		out of date = 時代遅れの						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-74	Unit 74: Phrasal Verbs with Out and In	Practice vocabulary related to phrasal verbs with out and fixed expressions with in.	q1	multiple-choice	What does 「check out」 mean?	チェックアウトする	Aを判読する	Aを配る	Aを提出する	Aに加えて	Aの場合には	Aを卒業する	晴れ上がる	チェックアウトする		check out = チェックアウトする						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-74	Unit 74: Phrasal Verbs with Out and In	Practice vocabulary related to phrasal verbs with out and fixed expressions with in.	q2	multiple-choice	What does 「make out A[A out]」 mean?	Aを判読する	Aを見分ける	Aを解決する	Aを配る	Aの代わりに	Aに所属する	Aを励ます	Aに基づく	Aを判読する	Aを判読する;Aを見分ける	make out A[A out] = Aを判読する；Aを見分ける						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-74	Unit 74: Phrasal Verbs with Out and In	Practice vocabulary related to phrasal verbs with out and fixed expressions with in.	q3	multiple-choice	What does 「figure out A[A out]」 mean?	Aを解決する	Aを理解する	Aを指摘する	Aを使い古す	Aを求める	Aに同情する	Aに関連して	時代遅れの	Aを解決する	Aを解決する;Aを理解する	figure out A[A out] = Aを解決する；Aを理解する						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-74	Unit 74: Phrasal Verbs with Out and In	Practice vocabulary related to phrasal verbs with out and fixed expressions with in.	q4	multiple-choice	What does 「give out A[A out]」 mean?	Aを配る	Aを提出する	Aを判読する	Aを書き込む	Aを守る	Aに備えて	Aを心配している	最新の	Aを配る		give out A[A out] = Aを配る						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-74	Unit 74: Phrasal Verbs with Out and In	Practice vocabulary related to phrasal verbs with out and fixed expressions with in.	q5	multiple-choice	What does 「wear out A[A out]」 mean?	Aを使い古す	Aを疲れ果てさせる	Aを解決する	Aを配る	Aをひっくり返す	Aを見送る	Aに関連して	Aで混雑している	Aを使い古す	Aを使い古す;Aを疲れ果てさせる	wear out A[A out] = Aを使い古す；Aを疲れ果てさせる						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-74	Unit 74: Phrasal Verbs with Out and In	Practice vocabulary related to phrasal verbs with out and fixed expressions with in.	q6	multiple-choice	What does 「point out A[A out]」 mean?	Aを指摘する	Aを理解する	Aを配る	Aを書き込む	Aを遠ざけておく	Aに加えて	Aの場合には	結局	Aを指摘する		point out A[A out] = Aを指摘する						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-74	Unit 74: Phrasal Verbs with Out and In	Practice vocabulary related to phrasal verbs with out and fixed expressions with in.	q7	multiple-choice	What does 「believe in A」 mean?	Aの存在を信じる	Aの価値を信じる	Aに所属する	Aを指摘する	Aを卒業する	Aの代わりに	Aに基づく	やせる	Aの存在を信じる	Aの存在を信じる;Aの価値を信じる	believe in A = Aの存在を信じる；Aの価値を信じる						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-74	Unit 74: Phrasal Verbs with Out and In	Practice vocabulary related to phrasal verbs with out and fixed expressions with in.	q8	multiple-choice	What does 「hand in A[A in]」 mean?	Aを提出する	Aを書き込む	Aを配る	Aを判読する	Aに同情する	Aを求める	Aで満たされている	とりわけ	Aを提出する		hand in A[A in] = Aを提出する						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-74	Unit 74: Phrasal Verbs with Out and In	Practice vocabulary related to phrasal verbs with out and fixed expressions with in.	q9	multiple-choice	What does 「in place of A」 mean?	Aの代わりに	Aの場合には	Aに加えて	Aに関連して	Aにもかかわらず	Aを扱う	Aを書き込む	最新の	Aの代わりに		in place of A = Aの代わりに						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-74	Unit 74: Phrasal Verbs with Out and In	Practice vocabulary related to phrasal verbs with out and fixed expressions with in.	q10	multiple-choice	What does 「in case of A」 mean?	Aの場合には	Aに備えて	Aの代わりに	Aに加えて	Aに関係なく	Aを指摘する	Aを見分ける	晴れ上がる	Aの場合には	Aの場合には;Aに備えて	in case of A = Aの場合には；Aに備えて						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-74	Unit 74: Phrasal Verbs with Out and In	Practice vocabulary related to phrasal verbs with out and fixed expressions with in.	q11	multiple-choice	What does 「in addition to A」 mean?	Aに加えて	Aの場合には	Aに関連して	Aの代わりに	Aを解決する	Aを卒業する	Aを疲れ果てさせる	少なくとも	Aに加えて		in addition to A = Aに加えて						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-74	Unit 74: Phrasal Verbs with Out and In	Practice vocabulary related to phrasal verbs with out and fixed expressions with in.	q12	multiple-choice	What does 「in connection with A」 mean?	Aに関連して	Aに加えて	Aの場合には	Aの代わりに	Aを配る	Aを提出する	Aに固執する	やはり	Aに関連して		in connection with A = Aに関連して						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-75	Unit 75: Support, Dependence, and Limits	Practice vocabulary related to encouragement, dependence, focus, approximate amounts, timing, and limits.	q1	multiple-choice	What does 「clear up」 mean?	晴れ上がる	Aを解決する	Aを励ます	Aを頼る	Aに集中する	もはや〜でない	少なくとも	Aを提出する	晴れ上がる		clear up = 晴れ上がる						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-75	Unit 75: Support, Dependence, and Limits	Practice vocabulary related to encouragement, dependence, focus, approximate amounts, timing, and limits.	q2	multiple-choice	What does 「cheer up A[A up]」 mean?	Aを励ます	Aを元気づける	Aを頼る	Aに焦点を合わせる	Aを配る	Aを判読する	遅かれ早かれ	せいぜい	Aを励ます	Aを励ます;Aを元気づける	cheer up A[A up] = Aを励ます；Aを元気づける						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-75	Unit 75: Support, Dependence, and Limits	Practice vocabulary related to encouragement, dependence, focus, approximate amounts, timing, and limits.	q3	multiple-choice	What does 「depend on A」 mean?	A（人）を頼る	A次第である	Aに集中する	Aを見送る	Aを書き込む	大体	最新の	Aにもかかわらず	A（人）を頼る	A（人）を頼る;A次第である	depend on A = A（人）を頼る；A次第である						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-75	Unit 75: Support, Dependence, and Limits	Practice vocabulary related to encouragement, dependence, focus, approximate amounts, timing, and limits.	q4	multiple-choice	What does 「rely on A」 mean?	Aを頼る	Aを当てにする	Aを励ます	Aに所属する	Aを指摘する	多かれ少なかれ	少なくとも	晴れ上がる	Aを頼る	Aを頼る;Aを当てにする	rely on A = Aを頼る；Aを当てにする						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-75	Unit 75: Support, Dependence, and Limits	Practice vocabulary related to encouragement, dependence, focus, approximate amounts, timing, and limits.	q5	multiple-choice	What does 「count on A」 mean?	Aを頼りにする	Aを元気づける	Aに焦点を合わせる	Aを卒業する	Aを使い古す	いずれ	もはや〜でない	Aに基づく	Aを頼りにする		count on A = Aを頼りにする						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-75	Unit 75: Support, Dependence, and Limits	Practice vocabulary related to encouragement, dependence, focus, approximate amounts, timing, and limits.	q6	multiple-choice	What does 「focus on A」 mean?	Aに焦点を合わせる	Aに集中する	Aを頼る	Aを提出する	Aの代わりに	Aに関連して	時代遅れの	多くとも	Aに焦点を合わせる	Aに焦点を合わせる;Aに集中する	focus on A = Aに焦点を合わせる；Aに集中する						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-75	Unit 75: Support, Dependence, and Limits	Practice vocabulary related to encouragement, dependence, focus, approximate amounts, timing, and limits.	q7	multiple-choice	What does 「more or less」 mean?	多かれ少なかれ	大体	遅かれ早かれ	少なくとも	せいぜい	Aを励ます	Aに集中する	晴れ上がる	多かれ少なかれ	多かれ少なかれ;大体;ほとんど	more or less = ①多かれ少なかれ ②大体；ほとんど						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-75	Unit 75: Support, Dependence, and Limits	Practice vocabulary related to encouragement, dependence, focus, approximate amounts, timing, and limits.	q8	multiple-choice	What does 「sooner or later」 mean?	遅かれ早かれ	いずれ	多かれ少なかれ	もはや〜でない	最新の	Aを頼る	Aを指摘する	Aの場合には	遅かれ早かれ	遅かれ早かれ;いずれ	sooner or later = 遅かれ早かれ；いずれ						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-75	Unit 75: Support, Dependence, and Limits	Practice vocabulary related to encouragement, dependence, focus, approximate amounts, timing, and limits.	q9	multiple-choice	What does 「no longer」 mean?	もはや〜でない	少なくとも	多くとも	大体	Aを元気づける	Aを当てにする	Aを解決する	とりわけ	もはや〜でない		no longer = もはや〜でない						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-75	Unit 75: Support, Dependence, and Limits	Practice vocabulary related to encouragement, dependence, focus, approximate amounts, timing, and limits.	q10	multiple-choice	What does 「at least」 mean?	少なくとも	多くとも	せいぜい	いずれ	Aに焦点を合わせる	Aを頼りにする	Aを提出する	時代遅れの	少なくとも		at least = 少なくとも						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-75	Unit 75: Support, Dependence, and Limits	Practice vocabulary related to encouragement, dependence, focus, approximate amounts, timing, and limits.	q11	multiple-choice	What does 「at (the) most」 mean?	多くとも	せいぜい	少なくとも	遅かれ早かれ	Aを励ます	Aを頼る	Aを判読する	晴れ上がる	多くとも	多くとも;せいぜい	at (the) most = 多くとも；せいぜい						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-76	Unit 76: Cooperation, Change, Focus, and Meaning	Practice vocabulary related to cooperation, competition, capture and release, increase and decrease, focus, distraction, and multiple-meaning nouns and verbs.	q1	multiple-choice	What does 「cooperate」 mean?	協力する	競う	集中する	重要である	会社	物体	〜を解放する	増加	協力する		cooperate = 協力する						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-76	Unit 76: Cooperation, Change, Focus, and Meaning	Practice vocabulary related to cooperation, competition, capture and release, increase and decrease, focus, distraction, and multiple-meaning nouns and verbs.	q2	multiple-choice	What does 「compete」 mean?	競う	協力する	〜を捕える	〜を数える	仲間	対象	減少	集中力	競う	競う;競技会	compete = 競う；競技会						
vocabulary	語彙 / Vocabulary	Practice Vocabulary lessons and units.	vocabulary-unit-76	Unit 76: Cooperation, Change, Focus, and Meaning	Practice vocabulary related to cooperation, competition, capture and release, increase and decrease, focus, distraction, and multiple-meaning nouns and verbs.	q3	multiple-choice	What does 「capture」 mean?	〜を捕える	〜を解放する	〜を発売する	〜を増やす	競う	会社	点	集中する	〜を捕える		capture = 〜を捕える						
